utc_time,N,NE,SE,S
2015-04-11 14:00:00+00:00,0.17273798059121584,0.20255198160700563,0.1912391354901187,0.24315998245082657
2015-04-11 15:00:00+00:00,0.18891621652510074,0.22604763136179437,0.22506374448837102,0.2828403371254077
2015-04-11 16:00:00+00:00,0.1990528368387748,0.2640587937557903,0.26137197862285866,0.3150577845708384
2015-04-11 17:00:00+00:00,0.15664283170908236,0.23419627430000725,0.23192328057892567,0.2630097769366083
2015-04-11 18:00:00+00:00,0.10639890455711254,0.1744712353884412,0.16817690208221944,0.1828027585202227
2015-04-11 19:00:00+00:00,0.1032653357482016,0.1734259284226063,0.16557500908235387,0.17118524314288536
2015-04-11 20:00:00+00:00,0.12885614768764098,0.21585588844490422,0.20700818397415244,0.20426823395252158
2015-04-11 21:00:00+00:00,0.17564602740251578,0.2905715795256024,0.2768059348266066,0.2701072325230942
2015-04-11 22:00:00+00:00,0.21792546716517025,0.3592054846232613,0.33706341134622037,0.3358308253117727
2015-04-11 23:00:00+00:00,0.23577731371290536,0.39476967843814376,0.35389687060292635,0.3600275709155649
2015-04-12 00:00:00+00:00,0.21057819787457982,0.32822638727215464,0.30327822496917817,0.2959388933703858
2015-04-12 01:00:00+00:00,0.21785424969224043,0.33658884299883374,0.30465801671153114,0.3065754596016235
2015-04-12 02:00:00+00:00,0.24370619236575575,0.3616286962258785,0.32446788386959846,0.3370425860216606
2015-04-12 03:00:00+00:00,0.2661159571809977,0.3791613448801091,0.3370634113462204,0.36179712623794075
2015-04-12 04:00:00+00:00,0.28746932948111426,0.39833322491258083,0.35090075139095994,0.39416844805923024
2015-04-12 05:00:00+00:00,0.31392662067453286,0.4279106606504089,0.3685226630718676,0.4253857120615789
2015-04-12 06:00:00+00:00,0.31258535826768835,0.41890676655833115,0.35659732015581713,0.4140374768419943
2015-04-12 07:00:00+00:00,0.3549004067668078,0.4694378555658494,0.38949549755563245,0.4700862182485525
2015-04-12 08:00:00+00:00,0.3589954114602709,0.47485444620699385,0.3732533776170777,0.48056891010393143
2015-04-12 09:00:00+00:00,0.37588582212345384,0.4929097483441419,0.37668314566235506,0.49884149223716084
2015-04-12 10:00:00+00:00,0.4204204818622184,0.5487861570633158,0.41890477297835527,0.5568713662329007
2015-04-12 11:00:00+00:00,0.47480689202293785,0.6307477259753694,0.48146847283875893,0.633231525252817
2015-04-12 12:00:00+00:00,0.6271410666197678,0.8141990984793922,0.6473982855120035,0.8423083334509252
2015-04-12 13:00:00+00:00,0.5473062794654685,0.6717285104313964,0.5744861475839529,0.753022726858872
2015-04-12 14:00:00+00:00,0.4124559944729031,0.4836445275106053,0.4566322214764059,0.5806064887091164
2015-04-12 15:00:00+00:00,0.35817641052157834,0.4285758559923039,0.426710451977952,0.536252199867825
2015-04-12 16:00:00+00:00,0.2827571066889263,0.3750989018992508,0.37128224655657355,0.44754362218524224
2015-04-12 17:00:00+00:00,0.1595983568356688,0.23861507192830927,0.23629919153324502,0.2679722255580537
2015-04-12 18:00:00+00:00,0.18422773289055597,0.3020937131262824,0.2911951915682873,0.31651959114149675
2015-04-12 19:00:00+00:00,0.1889755644192089,0.3173694490133695,0.30300226662070756,0.31326899495148014
2015-04-12 20:00:00+00:00,0.177996204009199,0.29817381200440163,0.28595198294734614,0.28216713673102556
2015-04-12 21:00:00+00:00,0.1826253397496356,0.3021174701027787,0.2878048461442201,0.2808399702392437
2015-04-12 22:00:00+00:00,0.20339710268749225,0.33525845231504386,0.31459251725647236,0.31344210362432123
2015-04-12 23:00:00+00:00,0.23824618610780487,0.39890339234849076,0.3576025969966743,0.36379749312410486
2015-04-13 00:00:00+00:00,0.2763000558099582,0.43066646992397356,0.3979319384945904,0.3883019874796144
2015-04-13 01:00:00+00:00,0.3152797526601989,0.4871130460790575,0.44090259561358236,0.44367752849179054
2015-04-13 02:00:00+00:00,0.36624772412028833,0.5434645943281565,0.4876184017475322,0.5065159767331171
2015-04-13 03:00:00+00:00,0.41177942848007004,0.5867022915513267,0.5215612786094147,0.559833447968182
2015-04-13 04:00:00+00:00,0.44578577180404677,0.6177051458789298,0.544150440562793,0.6112467238019947
2015-04-13 05:00:00+00:00,0.46538244643856186,0.6343587864027992,0.5463186847293476,0.6306156608632179
2015-04-13 06:00:00+00:00,0.3999454583949026,0.5359811467318385,0.45625770657491016,0.5297510074877918
2015-04-13 07:00:00+00:00,0.5064155804249449,0.6698517092881928,0.5557801138197678,0.6707768729623577
2015-04-13 08:00:00+00:00,0.5801256649072819,0.7673503408287923,0.6031661045142891,0.7765847406622466
